award_id,organization,year,award_category,award,result,person,role,character,episode_id,season,episode
274,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Animated Program,Nominee,Richard Manginsay,character designer,,S23-E9,23.0,9.0
275,Primetime Emmy Awards,2012,Primetime Emmy,Outstanding Animated Program,Nominee,Sam Im,lead animation timer,,S23-E9,23.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,consulting producer,Barney Gumble,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Homer Simpson,Barney Gumble,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Krusty the Clown,Barney Gumble,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Louie,Barney Gumble,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,consulting producer,Homer Simpson,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Homer Simpson,Homer Simpson,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Krusty the Clown,Homer Simpson,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Louie,Homer Simpson,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,consulting producer,Krusty the Clown,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Homer Simpson,Krusty the Clown,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Krusty the Clown,Krusty the Clown,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Louie,Krusty the Clown,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,consulting producer,Louie,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Homer Simpson,Louie,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Krusty the Clown,Louie,S22-E9,22.0,9.0
276,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Louie,Louie,S22-E9,22.0,9.0
277,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Music Composition for a Series (Original Dramatic Score),Nominee,Alf Clausen,composer,,S22-E4,22.0,4.0
277,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Music Composition for a Series (Original Dramatic Score),Nominee,Alf Clausen,orchestrator,,S22-E4,22.0,4.0
278,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,developer,,S22-E14,22.0,14.0
278,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,executive creative consultant,,S22-E14,22.0,14.0
278,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,executive producer,,S22-E14,22.0,14.0
279,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,character designer,,S22-E14,22.0,14.0
279,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,creative consultant,,S22-E14,22.0,14.0
279,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,creator,,S22-E14,22.0,14.0
279,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,developer,,S22-E14,22.0,14.0
279,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,executive producer,,S22-E14,22.0,14.0
280,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Al Jean,executive producer,,S22-E14,22.0,14.0
281,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Selman,executive producer,,S22-E14,22.0,14.0
282,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,John Frink,executive producer,,S22-E14,22.0,14.0
282,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,John Frink,writer,,S22-E14,22.0,14.0
283,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Kevin Curran,co-executive producer,,S22-E14,22.0,14.0
284,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,J. Stewart Burns,co-executive producer,,S22-E14,22.0,14.0
285,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Michael Price,co-executive producer,,S22-E14,22.0,14.0
286,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Bill Odenkirk,co-executive producer,,S22-E14,22.0,14.0
287,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Marc Wilmore,co-executive producer,,S22-E14,22.0,14.0
288,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Joel H. Cohen,co-executive producer,,S22-E14,22.0,14.0
289,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Rob LaZebnik,co-executive producer,,S22-E14,22.0,14.0
290,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Warburton,co-executive producer,,S22-E14,22.0,14.0
291,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Jeff Westbrook,co-executive producer,,S22-E14,22.0,14.0
292,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Brian Kelley,co-executive producer,,S22-E14,22.0,14.0
293,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Larina Jean Adamson,supervising producer,,S22-E14,22.0,14.0
294,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Tom Klein,animation producer,,S22-E14,22.0,14.0
295,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Matthew Nastuk,director,,S22-E14,22.0,14.0
296,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Mike B. Anderson,supervising director,,S22-E14,22.0,14.0
297,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Alex Ruiz,assistant director,,S22-E14,22.0,14.0
298,Primetime Emmy Awards,2011,Primetime Emmy,Outstanding Animated Program,Nominee,Sam Im,lead animation timer,,S22-E14,22.0,14.0
299,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Winner,Anne Hathaway,Princess Penelope,Princess Penelope,S21-E10,21.0,10.0
300,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Individual in Animation,Winner,Charles Ragins,background designer,,S21-E14,21.0,14.0
301,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Apu Nahasapeemapetilon,Apu,S21-E21,21.0,21.0
301,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Kirk Van Houten,Apu,S21-E21,21.0,21.0
301,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Moe Szyslak,Apu,S21-E21,21.0,21.0
301,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Apu Nahasapeemapetilon,Moe Szyslak,S21-E21,21.0,21.0
301,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Kirk Van Houten,Moe Szyslak,S21-E21,21.0,21.0
301,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Moe Szyslak,Moe Szyslak,S21-E21,21.0,21.0
302,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,consulting producer,Grampa Simpson,S21-E9,21.0,9.0
302,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Additional Voices,Grampa Simpson,S21-E9,21.0,9.0
302,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Grampa Simpson,Grampa Simpson,S21-E9,21.0,9.0
302,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Homer Simpson,Grampa Simpson,S21-E9,21.0,9.0
302,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,W.C. Fields,Grampa Simpson,S21-E9,21.0,9.0
302,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,consulting producer,Homer Simpson,S21-E9,21.0,9.0
302,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Additional Voices,Homer Simpson,S21-E9,21.0,9.0
302,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Grampa Simpson,Homer Simpson,S21-E9,21.0,9.0
302,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,Homer Simpson,Homer Simpson,S21-E9,21.0,9.0
302,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Dan Castellaneta,W.C. Fields,Homer Simpson,S21-E9,21.0,9.0
303,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,developer,,S21-E10,21.0,10.0
303,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,executive creative consultant,,S21-E10,21.0,10.0
303,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,James L. Brooks,executive producer,,S21-E10,21.0,10.0
304,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,character designer,,S21-E10,21.0,10.0
304,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,creative consultant,,S21-E10,21.0,10.0
304,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,creator,,S21-E10,21.0,10.0
304,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,developer,,S21-E10,21.0,10.0
304,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Groening,executive producer,,S21-E10,21.0,10.0
305,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Al Jean,executive producer,,S21-E10,21.0,10.0
306,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Selman,executive producer,,S21-E10,21.0,10.0
307,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,John Frink,co-executive producer,,S21-E10,21.0,10.0
308,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Kevin Curran,co-executive producer,,S21-E10,21.0,10.0
309,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,J. Stewart Burns,co-executive producer,,S21-E10,21.0,10.0
310,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Michael Price,co-executive producer,,S21-E10,21.0,10.0
311,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Marc Wilmore,co-executive producer,,S21-E10,21.0,10.0
312,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Joel H. Cohen,co-executive producer,,S21-E10,21.0,10.0
313,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Ron Hauge,co-executive producer,,S21-E10,21.0,10.0
314,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Rob LaZebnik,co-executive producer,,S21-E10,21.0,10.0
315,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Matt Warburton,co-executive producer,,S21-E10,21.0,10.0
316,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Jeff Westbrook,co-executive producer,,S21-E10,21.0,10.0
317,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Brian Kelley,co-executive producer,,S21-E10,21.0,10.0
318,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Tom Klein,animation producer,,S21-E10,21.0,10.0
319,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Mike B. Anderson,supervising director,,S21-E10,21.0,10.0
320,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Oscar Cervantes,assistant director,,S21-E10,21.0,10.0
321,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Davy Lauterbach,assistant director,,S21-E10,21.0,10.0
322,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Matthew Nastuk,director,,S21-E10,21.0,10.0
323,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Stephanie Gillis,writer,,S21-E10,21.0,10.0
324,Primetime Emmy Awards,2010,Primetime Emmy,Outstanding Animated Program,Nominee,Fox Network,,,S21-E10,21.0,10.0
325,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Winner,Dan Castellaneta,consulting producer,Homer Simpson,S20-E18,20.0,18.0
325,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Winner,Dan Castellaneta,Barney Gumble,Homer Simpson,S20-E18,20.0,18.0
325,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Winner,Dan Castellaneta,Fried Dough Vendor,Homer Simpson,S20-E18,20.0,18.0
325,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Winner,Dan Castellaneta,Groundskeeper Willie,Homer Simpson,S20-E18,20.0,18.0
325,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Winner,Dan Castellaneta,Homer Simpson,Homer Simpson,S20-E18,20.0,18.0
325,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Winner,Dan Castellaneta,Man in Store,Homer Simpson,S20-E18,20.0,18.0
326,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Carl Carlson Carl Carlsonson,Moe Szyslak,S20-E16,20.0,16.0
326,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Dr. Nick Riviera,Moe Szyslak,S20-E16,20.0,16.0
326,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Ice Hockey Host #1,Moe Szyslak,S20-E16,20.0,16.0
326,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Ling-chow,Moe Szyslak,S20-E16,20.0,16.0
326,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Luigi,Moe Szyslak,S20-E16,20.0,16.0
326,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Hank Azaria,Moe Szyslak,Moe Szyslak,S20-E16,20.0,16.0
327,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Harry Shearer,Mr. Burns,Kent Brockman,S20-E8,20.0,8.0
327,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Harry Shearer,Waylon Smithers,Kent Brockman,S20-E8,20.0,8.0
327,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Harry Shearer,Mr. Burns,Lenny,S20-E8,20.0,8.0
327,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Harry Shearer,Waylon Smithers,Lenny,S20-E8,20.0,8.0
327,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Harry Shearer,Mr. Burns,Mr. Burns,S20-E8,20.0,8.0
327,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Harry Shearer,Waylon Smithers,Mr. Burns,S20-E8,20.0,8.0
327,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Harry Shearer,Mr. Burns,Smithers,S20-E8,20.0,8.0
327,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Voice-Over Performance,Nominee,Harry Shearer,Waylon Smithers,Smithers,S20-E8,20.0,8.0
328,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,James L. Brooks,developer,,S20-E13,20.0,13.0
328,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,James L. Brooks,executive creative consultant,,S20-E13,20.0,13.0
328,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,James L. Brooks,executive producer,,S20-E13,20.0,13.0
329,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Matt Groening,character designer,,S20-E13,20.0,13.0
329,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Matt Groening,creative consultant,,S20-E13,20.0,13.0
329,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Matt Groening,creator,,S20-E13,20.0,13.0
329,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Matt Groening,developer,,S20-E13,20.0,13.0
329,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Matt Groening,executive producer,,S20-E13,20.0,13.0
330,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Al Jean,executive producer,,S20-E13,20.0,13.0
331,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Matt Selman,executive producer,,S20-E13,20.0,13.0
332,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,John Frink,co-executive producer,,S20-E13,20.0,13.0
333,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Kevin Curran,co-executive producer,,S20-E13,20.0,13.0
334,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,J. Stewart Burns,co-executive producer,,S20-E13,20.0,13.0
335,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Michael Price,co-executive producer,,S20-E13,20.0,13.0
336,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Marc Wilmore,co-executive producer,,S20-E13,20.0,13.0
337,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Ron Hauge,co-executive producer,,S20-E13,20.0,13.0
338,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Jeff Westbrook,co-executive producer,,S20-E13,20.0,13.0
339,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Brian Kelley,co-executive producer,,S20-E13,20.0,13.0
340,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Tom Klein,animation producer,,S20-E13,20.0,13.0
341,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Laurie Biernacki,animation producer,,S20-E13,20.0,13.0
342,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Billy Kimball,writer,,S20-E13,20.0,13.0
343,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Ian Maxtone-Graham,executive producer,,S20-E13,20.0,13.0
343,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Ian Maxtone-Graham,writer,,S20-E13,20.0,13.0
344,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Chris Clements,director,,S20-E13,20.0,13.0
344,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Chris Clements,storyboard revisionist,,S20-E13,20.0,13.0
345,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Mike B. Anderson,supervising director,,S20-E13,20.0,13.0
346,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Matthew Faughnan,assistant director,,S20-E13,20.0,13.0
347,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,Scott Brutz,animation timer,,S20-E13,20.0,13.0
348,Primetime Emmy Awards,2009,Primetime Emmy,Outstanding Music Composition for a Series (Original Dramatic Score),Nominee,Alf Clausen,composer,,S20-E13,20.0,13.0
349,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,James L. Brooks,developer,,S19-E9,19.0,9.0
349,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,James L. Brooks,executive creative consultant,,S19-E9,19.0,9.0
349,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,James L. Brooks,executive producer,,S19-E9,19.0,9.0
350,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Matt Groening,character designer,,S19-E9,19.0,9.0
350,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Matt Groening,creative consultant,,S19-E9,19.0,9.0
350,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Matt Groening,creator,,S19-E9,19.0,9.0
350,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Matt Groening,developer,,S19-E9,19.0,9.0
350,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Matt Groening,executive producer,,S19-E9,19.0,9.0
351,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Al Jean,executive producer,,S19-E9,19.0,9.0
352,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Ian Maxtone-Graham,executive producer,,S19-E9,19.0,9.0
353,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Matt Selman,executive producer,,S19-E9,19.0,9.0
354,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Tim Long,executive producer,,S19-E9,19.0,9.0
355,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,John Frink,co-executive producer,,S19-E9,19.0,9.0
356,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Kevin Curran,co-executive producer,,S19-E9,19.0,9.0
357,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Michael Price,co-executive producer,,S19-E9,19.0,9.0
358,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Bill Odenkirk,co-executive producer,,S19-E9,19.0,9.0
359,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Marc Wilmore,co-executive producer,,S19-E9,19.0,9.0
360,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Joel H. Cohen,co-executive producer,,S19-E9,19.0,9.0
361,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Ron Hauge,co-executive producer,,S19-E9,19.0,9.0
362,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Rob LaZebnik,co-executive producer,,S19-E9,19.0,9.0
363,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Laurie Biernacki,animation producer,,S19-E9,19.0,9.0
364,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Rick Polizzi,animation producer,,S19-E9,19.0,9.0
365,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,J. Stewart Burns,co-executive producer,,S19-E9,19.0,9.0
365,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,J. Stewart Burns,writer,,S19-E9,19.0,9.0
366,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Chuck Sheetz,director,,S19-E9,19.0,9.0
367,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Mark Kirkland,supervising director,,S19-E9,19.0,9.0
368,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Jess Espanola,assistant director,,S19-E9,19.0,9.0
369,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Winner,Patty Shinagawa,animation timer,,S19-E9,19.0,9.0
370,Primetime Emmy Awards,2008,Primetime Emmy,Outstanding Music Composition for a Series (Original Dramatic Score),Nominee,Alf Clausen,composer,,S19-E5,19.0,5.0
371,Primetime Emmy Awards,2007,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,James L. Brooks,developer,,S18-E8,18.0,8.0
371,Primetime Emmy Awards,2007,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,James L. Brooks,executive creative consultant,,S18-E8,18.0,8.0
371,Primetime Emmy Awards,2007,Primetime Emmy,Outstanding Animated Program (For Programming Less Than One Hour),Nominee,James L. Brooks,executive producer,,S18-E8,18.0,8.0
